@class: format(){
   Output_every: 1
//@PHREEQCOutput: chemistry1.inp

Output_every: 1
 The column headers in this file can be edited and determine the output for the next run.
Var: 	 T                   	 Ca.tot                	 Si.tot                	 waterbalance            	 watervolume             	 pH                      	 Ca.bulksolution         	 Ca.bulksolid            	 Si.bulksolid            	 Si.bulksolution         	 Portlandite[s].tot      	 CSHQ_JenD.tot.con       	 CSHQ_JenH.tot.con       	 CSHQ_TobD.tot.con       	 CSHQ_TobH.tot.con       	 Ca.bulkss               	 Si.bulkss               	
Data:	 2.98150000e2            	 1.12345000              	 3.14558000e-1           	 50.0000000              	 2.27387396e-2           	 12.4800294              	 4.43236380e-4           	 1.12300676              	 3.14557291e-1           	 7.08956864e-7           	 6.11325771e-1           	 1.68589645e-1           	 1.12043852e-1           	 1.26846834e-1           	 5.54593813e-3           	 5.11680993e-1           	 3.14557291e-1           	

}

@format()

Output_every: 1
// The column headers in this file can be edited and determine the output for the next run.
Var: 	 T                       	 Ca.tot                  	 Si.tot                  	 waterbalance            	 watervolume             	 pH                      	 Ca.bulksolution         	 Ca.bulksolid            	 Si.bulksolid            	 Si.bulksolution         	 Portlandite[s].tot      	 CSHQ_JenD.tot.con       	 CSHQ_JenH.tot.con       	 CSHQ_TobD.tot.con       	 CSHQ_TobH.tot.con       	 Ca.bulkss               	 Si.bulkss               	
Data:	 2.98150000e2            	 8.58000000e-1           	 1.03000000e-1           	 1.29000000e2            	 1.11353989e-1           	 12.4800294              	 2.17057497e-3           	 8.55829425e-1           	 1.02996528e-1           	 3.47183601e-6           	 6.88288035e-1           	 5.52018618e-2           	 3.66868870e-2           	 4.15338760e-2           	 1.81592476e-3           	 1.67541390e-1           	 1.02996528e-1           	
Data:	 2.98150000e2            	 2.04000000e-1           	 3.65000000e-1           	 98.3000000              	 9.10678571e-2           	 7.72386825              	 2.72396353e-4           	 2.03727604e-1           	 3.05459137e-1           	 5.95408633e-2           	 0.0                     	 5.02541323e-11          	 1.17537541e-6           	 1.98550728e-4           	 3.05325588e-1           	 2.03727604e-1           	 3.05459137e-1           	
Data:	 2.98150000e2            	 1.55000000e-1           	 2.56000000e-1           	 70.2000000              	 6.43408692e-2           	 7.92521490              	 1.72437862e-4           	 1.54827562e-1           	 2.32105432e-1           	 2.38945682e-2           	 0.0                     	 9.38446421e-11          	 1.57357404e-6           	 2.10400274e-4           	 2.31963584e-1           	 1.54827562e-1           	 2.32105432e-1           	
Data:	 2.98150000e2            	 8.55000000e-1           	 3.40000000e-1           	 63.8000000              	 4.08113069e-2           	 12.4800294              	 7.95517086e-4           	 8.54204483e-1           	 3.39998728e-1           	 1.27243007e-6           	 3.01138662e-1           	 1.82225198e-1           	 1.21105974e-1           	 1.37106223e-1           	 5.99449436e-3           	 5.53065821e-1           	 3.39998728e-1           	
Data:	 2.98150000e2            	 1.18000000              	 1.03000000e-1           	 1.45000000e2            	 1.21572050e-1           	 12.4800294              	 2.36975118e-3           	 1.17763025              	 1.02996210e-1           	 3.79041848e-6           	 1.01008938              	 5.52016910e-2           	 3.66867735e-2           	 4.15337476e-2           	 1.81591914e-3           	 1.67540872e-1           	 1.02996210e-1           	
Data:	 2.98150000e2            	 3.60000000e-1           	 1.55000000e-1           	 96.4000000              	 8.65181174e-2           	 12.4800294              	 1.68646010e-3           	 3.58313540e-1           	 1.54997303e-1           	 2.69749398e-6           	 1.06184036e-1           	 8.30721173e-2           	 5.52093223e-2           	 6.25034539e-2           	 2.73274686e-3           	 2.52129504e-1           	 1.54997303e-1           	
Data:	 2.98150000e2            	 2.40000000e-1           	 1.30000000e-1           	 1.05000000e2            	 9.78492453e-2           	 12.4800294              	 1.90733286e-3           	 2.38092667e-1           	 1.29996949e-1           	 3.05078009e-6           	 2.66304949e-2           	 6.96729662e-2           	 4.63043121e-2           	 5.24219337e-2           	 2.29196734e-3           	 2.11462172e-1           	 1.29996949e-1           	
Data:	 2.98150000e2            	 2.12000000e-1           	 2.34000000e-1           	 1.28000000e2            	 1.20077379e-1           	 11.4460033              	 2.14967521e-4           	 2.11785032e-1           	 2.33951606e-1           	 4.83944240e-5           	 0.0                     	 1.28798339e-3           	 3.76391592e-2           	 7.54970465e-2           	 1.45119867e-1           	 2.11785032e-1           	 2.33951606e-1           	
Data:	 2.98150000e2            	 1.34000000              	 2.27000000e-1           	 1.11000000e2            	 8.18682145e-2           	 12.4800294              	 1.59582156e-3           	 1.33840418              	 2.26997447e-1           	 2.55251758e-6           	 9.69154180e-1           	 1.21661205e-1           	 8.08554410e-2           	 9.15378801e-2           	 4.00217650e-3           	 3.69249999e-1           	 2.26997447e-1           	
Data:	 2.98150000e2            	 5.91000000e-1           	 2.35000000e-1           	 57.6000000              	 4.17224312e-2           	 12.4800294              	 8.13277237e-4           	 5.90186723e-1           	 2.34998699e-1           	 1.30083745e-6           	 2.07921326e-1           	 1.25949544e-1           	 8.37054498e-2           	 9.47644257e-2           	 4.14324602e-3           	 3.82265397e-1           	 2.34998699e-1           	
Data:	 2.98150000e2            	 5.64000000e-1           	 2.29000000e-1           	 78.5000000              	 6.32628919e-2           	 12.4800294              	 1.23315609e-3           	 5.62766844e-1           	 2.28998028e-1           	 1.97243392e-6           	 1.90262561e-1           	 1.22733433e-1           	 8.15680383e-2           	 9.23446242e-2           	 4.03744859e-3           	 3.72504283e-1           	 2.28998028e-1           	
Data:	 2.98150000e2            	 1.10000000              	 3.86000000e-1           	 85.1000000              	 5.66846597e-2           	 12.4800294              	 1.10492946e-3           	 1.09889507              	 3.85998233e-1           	 1.76733536e-6           	 4.71003222e-1           	 2.06879023e-1           	 1.37490785e-1           	 1.55655759e-1           	 6.80550849e-3           	 6.27891849e-1           	 3.85998233e-1           	
Data:	 2.98150000e2            	 1.42000000              	 3.02000000e-1           	 1.29000000e2            	 9.67558992e-2           	 12.4800294              	 1.88602074e-3           	 1.41811398              	 3.01996983e-1           	 3.01669134e-6           	 9.26864465e-1           	 1.61857842e-1           	 1.07569929e-1           	 1.21781826e-1           	 5.32448820e-3           	 4.91249514e-1           	 3.01996983e-1           	
Data:	 2.98150000e2            	 1.44000000e-1           	 1.72000000e-1           	 59.5000000              	 5.39863407e-2           	 11.3011857              	 7.55998697e-5           	 1.43924400e-1           	 1.71971518e-1           	 2.84823478e-5           	 0.0                     	 4.10427879e-4           	 1.79583865e-2           	 4.33718696e-2           	 1.24823473e-1           	 1.43924400e-1           	 1.71971518e-1           	
Data:	 2.98150000e2            	 1.01000000              	 1.69000000e-1           	 1.30000000e2            	 1.08132467e-1           	 12.4800294              	 2.10777923e-3           	 1.00789222              	 1.68996629e-1           	 3.37139418e-6           	 7.32990430e-1           	 9.05751747e-2           	 6.01958175e-2           	 6.81487536e-2           	 2.97956802e-3           	 2.74901791e-1           	 1.68996629e-1           	
Data:	 2.98150000e2            	 3.24000000e-1           	 1.63000000e-1           	 90.0000000              	 8.05801529e-2           	 12.4800294              	 1.57071394e-3           	 3.22429286e-1           	 1.62997488e-1           	 2.51235791e-6           	 5.72861191e-2           	 8.73598843e-2           	 5.80589513e-2           	 6.57295694e-2           	 2.87379758e-3           	 2.65143167e-1           	 1.62997488e-1           	
Data:	 2.98150000e2            	 1.98000000              	 2.18000000e-1           	 85.8000000              	 4.53261740e-2           	 12.4800294              	 8.83523431e-4           	 1.97911648              	 2.17998587e-1           	 1.41319628e-6           	 1.62450466              	 1.16838189e-1           	 7.76500884e-2           	 8.79090436e-2           	 3.84351820e-3           	 3.54611820e-1           	 2.17998587e-1           	
Data:	 2.98150000e2            	 4.78000000e-1           	 2.86000000e-1           	 1.41000000e2            	 1.26085341e-1           	 12.4800294              	 2.45772681e-3           	 4.75542273e-1           	 2.85996069e-1           	 3.93113555e-6           	 1.03209711e-2           	 1.53282016e-1           	 1.01870477e-1           	 1.15329375e-1           	 5.04237717e-3           	 4.65221302e-1           	 2.85996069e-1           	
Data:	 2.98150000e2            	 3.57000000e-1           	 3.38000000e-1           	 1.44000000e2            	 1.31274251e-1           	 11.6890807              	 3.83644970e-4           	 3.56616355e-1           	 3.37967107e-1           	 3.28934716e-5           	 0.0                     	 7.16797159e-3           	 9.79635465e-2           	 1.50237588e-1           	 1.35061273e-1           	 3.56616355e-1           	 3.37967107e-1           	
Data:	 2.98150000e2            	 1.11000000              	 1.79000000e-1           	 1.44000000e2            	 1.20120005e-1           	 12.4800294              	 2.34144711e-3           	 1.10765855              	 1.78996255e-1           	 3.74514610e-6           	 8.16490667e-1           	 9.59345591e-2           	 6.37576382e-2           	 7.21811540e-2           	 3.15587075e-3           	 2.91167886e-1           	 1.78996255e-1           	
Data:	 2.98150000e2            	 1.27000000e-1           	 2.02000000e-1           	 83.9000000              	 7.89711986e-2           	 8.24994596              	 1.78201587e-4           	 1.26821798e-1           	 1.90048914e-1           	 1.19510862e-2           	 0.0                     	 3.24838952e-10          	 3.19797438e-6           	 2.93287637e-4           	 1.89850181e-1           	 1.26821798e-1           	 1.90048914e-1           	
Data:	 2.98150000e2            	 1.07000000              	 1.97000000e-1           	 75.6000000              	 5.19716280e-2           	 12.4800294              	 1.01306038e-3           	 1.06898694              	 1.96998380e-1           	 1.62039071e-6           	 7.48535533e-1           	 1.05582950e-1           	 7.01699117e-2           	 7.94406027e-2           	 3.47326498e-3           	 3.20451407e-1           	 1.96998380e-1           	
Data:	 2.98150000e2            	 1.91000000              	 1.78000000e-1           	 1.33000000e2            	 9.47305878e-2           	 12.4800294              	 1.84654222e-3           	 1.90815346              	 1.77997046e-1           	 2.95354543e-6           	 1.61861095              	 9.53990249e-2           	 6.34017247e-2           	 7.17782181e-2           	 3.13825378e-3           	 2.89542503e-1           	 1.77997046e-1           	
Data:	 2.98150000e2            	 9.26000000e-1           	 3.47000000e-1           	 1.16000000e2            	 9.16237354e-2           	 12.4800294              	 1.78598170e-3           	 9.24214018e-1           	 3.46997143e-1           	 2.85667883e-6           	 3.59764082e-1           	 1.85976059e-1           	 1.23598778e-1           	 1.39928370e-1           	 6.11788295e-3           	 5.64449936e-1           	 3.46997143e-1           	
Data:	 2.98150000e2            	 3.85000000e-1           	 3.56000000e-1           	 1.09000000e2            	 9.53702180e-2           	 11.7273057              	 3.02943688e-4           	 3.84697056e-1           	 3.55977868e-1           	 2.21318138e-5           	 0.0                     	 9.21671116e-3           	 1.10794901e-1           	 1.64013030e-1           	 1.29690698e-1           	 3.84697056e-1           	 3.55977868e-1           	
Data:	 2.98150000e2            	 1.16000000              	 2.32000000e-1           	 1.18000000e2            	 9.20024943e-2           	 12.4800294              	 1.79336468e-3           	 1.15820664              	 2.31997132e-1           	 2.86848792e-6           	 7.80823799e-1           	 1.24340828e-1           	 8.26363053e-2           	 9.35540282e-2           	 4.09032559e-3           	 3.77382836e-1           	 2.31997132e-1           	
Data:	 2.98150000e2            	 6.73000000e-1           	 1.54000000e-1           	 1.17000000e2            	 1.01524962e-1           	 12.4800294              	 1.97898201e-3           	 6.71021018e-1           	 1.53996835e-1           	 3.16538295e-6           	 4.20518946e-1           	 8.25359081e-2           	 5.48529603e-2           	 6.21000101e-2           	 2.71510768e-3           	 2.50502072e-1           	 1.53996835e-1           	
Data:	 2.98150000e2            	 1.75000000              	 3.51000000e-1           	 77.7000000              	 3.83644709e-2           	 12.4800294              	 7.47821975e-4           	 1.74925218              	 3.50998804e-1           	 1.19614171e-6           	 1.17829286              	 1.88120782e-1           	 1.25024151e-1           	 1.41542060e-1           	 6.18843595e-3           	 5.70959318e-1           	 3.50998804e-1           	
Data:	 2.98150000e2            	 2.23000000e-1           	 1.56000000e-1           	 1.35000000e2            	 1.27784296e-1           	 12.2450727              	 1.38010728e-3           	 2.21619893e-1           	 1.55991168e-1           	 8.83207122e-6           	 0.0                     	 3.91894365e-2           	 6.91272034e-2           	 7.75947017e-2           	 9.00397961e-3           	 2.21619893e-1           	 1.55991168e-1           	
Data:	 2.98150000e2            	 1.13000000              	 1.49000000e-1           	 88.3000000              	 6.46840287e-2           	 12.4800294              	 1.26085769e-3           	 1.12873914              	 1.48997983e-1           	 2.01674265e-6           	 8.86368553e-1           	 7.98567314e-2           	 5.30723925e-2           	 6.00841978e-2           	 2.62697327e-3           	 2.42370589e-1           	 1.48997983e-1           	
Data:	 2.98150000e2            	 1.91000000              	 1.22000000e-1           	 90.5000000              	 5.34522820e-2           	 12.4800294              	 1.04192213e-3           	 1.90895808              	 1.21998333e-1           	 1.66655509e-6           	 1.71050702              	 6.53860403e-2           	 4.34552422e-2           	 4.91964511e-2           	 2.15094429e-3           	 1.98451062e-1           	 1.21998333e-1           	
Data:	 2.98150000e2            	 6.12000000e-1           	 3.84000000e-1           	 1.16000000e2            	 9.65459295e-2           	 12.4422395              	 1.70983740e-3           	 6.10290163e-1           	 3.83996519e-1           	 3.48122260e-6           	 0.0                     	 1.84706009e-1           	 1.44411817e-1           	 1.62143930e-1           	 8.33984801e-3           	 6.10290163e-1           	 3.83996519e-1           	
Data:	 2.98150000e2            	 1.34000000              	 1.85000000e-1           	 54.7000000              	 2.64619301e-2           	 12.4800294              	 5.15810914e-4           	 1.33948419              	 1.84999175e-1           	 8.25039877e-7           	 1.03855153              	 9.91518750e-2           	 6.58958505e-2           	 7.46018622e-2           	 3.26170783e-3           	 3.00932658e-1           	 1.84999175e-1           	
Data:	 2.98150000e2            	 1.98000000              	 1.92000000e-1           	 76.0000000              	 3.61025609e-2           	 12.4800294              	 7.03731546e-4           	 1.97929627              	 1.91998874e-1           	 1.12561904e-6           	 1.66697741              	 1.02903423e-1           	 6.83891111e-2           	 7.74245267e-2           	 3.38511905e-3           	 3.12318860e-1           	 1.91998874e-1           	
Data:	 2.98150000e2            	 9.36000000e-1           	 2.96000000e-1           	 1.46000000e2            	 1.22619773e-1           	 12.4800294              	 2.39017400e-3           	 9.33609826e-1           	 2.95996177e-1           	 3.82308480e-6           	 4.52121645e-1           	 1.58641659e-1           	 1.05432469e-1           	 1.19361970e-1           	 5.21868839e-3           	 4.81488181e-1           	 2.95996177e-1           	
Data:	 2.98150000e2            	 1.75000000              	 3.09000000e-1           	 64.2000000              	 2.57977098e-2           	 12.4800294              	 5.02863557e-4           	 1.74949714              	 3.08999196e-1           	 8.04330572e-7           	 1.24685733              	 1.65610737e-1           	 1.10064084e-1           	 1.24605504e-1           	 5.44794373e-3           	 5.02639805e-1           	 3.08999196e-1           	
Data:	 2.98150000e2            	 1.74000000              	 2.08000000e-1           	 1.23000000e2            	 8.71062269e-2           	 12.4800294              	 1.69792386e-3           	 1.73830208              	 2.07997284e-1           	 2.71583027e-6           	 1.39995908              	 1.11477906e-1           	 7.40876707e-2           	 8.38759672e-2           	 3.66718592e-3           	 3.38342998e-1           	 2.07997284e-1           	
Data:	 2.98150000e2            	 4.97000000e-1           	 3.92000000e-1           	 1.19000000e2            	 1.02254277e-1           	 12.0142711              	 6.29076315e-4           	 4.96370924e-1           	 3.91987167e-1           	 1.28329655e-5           	 0.0                     	 3.94425009e-2           	 1.69924966e-1           	 2.06047728e-1           	 5.83938658e-2           	 4.96370924e-1           	 3.91987167e-1           	
Data:	 2.98150000e2            	 1.87000000              	 2.75000000e-1           	 1.29000000e2            	 8.92628536e-2           	 12.4800294              	 1.73996205e-3           	 1.86826004              	 2.74997217e-1           	 2.78307038e-6           	 1.42093024              	 1.47387088e-1           	 9.79527369e-2           	 1.10894032e-1           	 4.84845716e-3           	 4.47329797e-1           	 2.74997217e-1           	
Data:	 2.98150000e2            	 1.48000000              	 1.42000000e-1           	 73.7000000              	 4.39273869e-2           	 12.4800294              	 8.56257481e-4           	 1.47914374              	 1.41998630e-1           	 1.36958437e-6           	 1.24815879              	 7.61053689e-2           	 5.05792554e-2           	 5.72616730e-2           	 2.50356816e-3           	 2.30984950e-1           	 1.41998630e-1           	
Data:	 2.98150000e2            	 1.40000000              	 2.83000000e-1           	 88.6000000              	 5.71064556e-2           	 12.4800294              	 1.11315135e-3           	 1.39888685              	 2.82998220e-1           	 1.78048627e-6           	 9.38542059e-1           	 1.51675293e-1           	 1.00802657e-1           	 1.14120477e-1           	 4.98952229e-3           	 4.60344790e-1           	 2.82998220e-1           	
Data:	 2.98150000e2            	 4.21000000e-1           	 3.35000000e-1           	 1.22000000e2            	 1.07783701e-1           	 11.9961014              	 6.34970965e-4           	 4.20365029e-1           	 3.34985893e-1           	 1.41067497e-5           	 0.0                     	 3.11586808e-2           	 1.43664951e-1           	 1.75821512e-1           	 5.33272477e-2           	 4.20365029e-1           	 3.34985893e-1           	
Data:	 2.98150000e2            	 1.96000000              	 1.57000000e-1           	 55.5000000              	 1.67317626e-2           	 12.4800294              	 3.26144984e-4           	 1.95967386              	 1.56999478e-1           	 5.21669104e-7           	 1.70428747              	 8.41452004e-2           	 5.59224881e-2           	 6.33108415e-2           	 2.76804709e-3           	 2.55386384e-1           	 1.56999478e-1           	
Data:	 2.98150000e2            	 7.76000000e-1           	 1.52000000e-1           	 79.2000000              	 6.18808609e-2           	 12.4800294              	 1.20621676e-3           	 7.74793783e-1           	 1.51998071e-1           	 1.92934445e-6           	 5.27543041e-1           	 8.14646536e-2           	 5.41410098e-2           	 6.12939983e-2           	 2.67986761e-3           	 2.47250742e-1           	 1.51998071e-1           	
Data:	 2.98150000e2            	 1.30000000              	 3.89000000e-1           	 71.3000000              	 3.92039217e-2           	 12.4800294              	 7.64185025e-4           	 1.29923581              	 3.88998778e-1           	 1.22231442e-6           	 6.66463069e-1           	 2.08487190e-1           	 1.38559566e-1           	 1.56865744e-1           	 6.85841090e-3           	 6.32772746e-1           	 3.88998778e-1           	
Data:	 2.98150000e2            	 1.54000000              	 2.13000000e-1           	 56.9000000              	 2.44330473e-2           	 12.4800294              	 4.76262784e-4           	 1.53952374              	 2.12999238e-1           	 7.61782618e-7           	 1.19304421              	 1.14158746e-1           	 7.58693436e-2           	 8.58930307e-2           	 3.75537503e-3           	 3.46479528e-1           	 2.12999238e-1           	
Data:	 2.98150000e2            	 2.73000000e-1           	 3.77000000e-1           	 65.4000000              	 5.45214919e-2           	 10.8290932              	 4.85797837e-5           	 2.72951420e-1           	 3.76941390e-1           	 5.86104227e-5           	 0.0                     	 6.91757190e-5           	 8.93804244e-3           	 4.01492379e-2           	 3.41189731e-1           	 2.72951420e-1           	 3.76941390e-1           	
Data:	 2.98150000e2            	 4.08000000e-1           	 1.95000000e-1           	 56.1000000              	 4.44161242e-2           	 12.4800294              	 8.65784225e-4           	 4.07134216e-1           	 1.94998615e-1           	 1.38482240e-6           	 8.99357661e-2           	 1.04511160e-1           	 6.94576049e-2           	 7.86341875e-2           	 3.43800727e-3           	 3.17198450e-1           	 1.94998615e-1           	
Data:	 2.98150000e2            	 1.06000000              	 3.44000000e-1           	 1.02000000e2            	 7.52660601e-2           	 12.4800294              	 1.46712863e-3           	 1.05853287              	 3.43997653e-1           	 2.34667316e-6           	 4.98962116e-1           	 1.84368456e-1           	 1.22530373e-1           	 1.38718811e-1           	 6.06499914e-3           	 5.59570755e-1           	 3.43997653e-1           	
Data:	 2.98150000e2            	 1.30000000              	 1.77000000e-1           	 1.23000000e2            	 9.57252245e-2           	 12.4800294              	 1.86593024e-3           	 1.29813407              	 1.76997015e-1           	 2.98455658e-6           	 1.01021829              	 9.48630498e-2           	 6.30455183e-2           	 7.13749505e-2           	 3.12062230e-3           	 2.87915783e-1           	 1.76997015e-1           	
Data:	 2.98150000e2            	 4.24000000e-1           	 3.25000000e-1           	 1.48000000e2            	 1.33853420e-1           	 12.0704035              	 9.42383823e-4           	 4.23057616e-1           	 3.24985300e-1           	 1.46997251e-5           	 0.0                     	 4.14371097e-2           	 1.44425746e-1           	 1.70688494e-1           	 3.91354141e-2           	 4.23057616e-1           	 3.24985300e-1           	
Data:	 2.98150000e2            	 2.53000000e-1           	 2.87000000e-1           	 1.48000000e2            	 1.38465302e-1           	 11.3988942              	 2.27791045e-4           	 2.52772209e-1           	 2.86938984e-1           	 6.10160865e-5           	 0.0                     	 1.20418074e-3           	 4.02927476e-2           	 8.57315697e-2           	 1.88686171e-1           	 2.52772209e-1           	 2.86938984e-1           	
Data:	 2.98150000e2            	 1.36000000              	 2.81000000e-1           	 1.43000000e2            	 1.12321813e-1           	 12.4800294              	 2.18944034e-3           	 1.35781056              	 2.80996498e-1           	 3.50201119e-6           	 9.00721911e-1           	 1.50602454e-1           	 1.00089653e-1           	 1.13313273e-1           	 4.95423008e-3           	 4.57088649e-1           	 2.80996498e-1           	
Data:	 2.98150000e2            	 1.02000000              	 2.58000000e-1           	 51.9000000              	 2.77763288e-2           	 12.4800294              	 5.41431918e-4           	 1.01945857              	 2.57999134e-1           	 8.66020689e-7           	 5.99779048e-1           	 1.38276821e-1           	 9.18980983e-2           	 1.04039469e-1           	 4.54876512e-3           	 4.19679520e-1           	 2.57999134e-1           	
Data:	 2.98150000e2            	 2.70000000e-1           	 3.73000000e-1           	 55.7000000              	 4.49394817e-2           	 10.8268495              	 4.00057719e-5           	 2.69959994e-1           	 3.72951557e-1           	 4.84432243e-5           	 0.0                     	 6.76747234e-5           	 8.78332323e-3           	 3.95663312e-2           	 3.37744242e-1           	 2.69959994e-1           	 3.72951557e-1           	
Data:	 2.98150000e2            	 1.30000000              	 2.73000000e-1           	 61.1000000              	 3.16064509e-2           	 12.4800294              	 6.16090825e-4           	 1.29938391              	 2.72999015e-1           	 9.85437657e-7           	 8.55304529e-1           	 1.46316135e-1           	 9.72409864e-2           	 1.10088247e-1           	 4.81322699e-3           	 4.44079380e-1           	 2.72999015e-1           	
Data:	 2.98150000e2            	 1.85000000              	 1.67000000e-1           	 1.41000000e2            	 1.04065793e-1           	 12.4800294              	 2.02850933e-3           	 1.84797149              	 1.66996755e-1           	 3.24460193e-6           	 1.57632283              	 8.95033258e-2           	 5.94834719e-2           	 6.73422945e-2           	 2.94430840e-3           	 2.71648657e-1           	 1.66996755e-1           	
Data:	 2.98150000e2            	 4.90000000e-1           	 1.93000000e-1           	 1.17000000e2            	 1.03941213e-1           	 12.4800294              	 2.02608095e-3           	 4.87973919e-1           	 1.92996759e-1           	 3.24071773e-6           	 1.74031829e-1           	 1.03438248e-1           	 6.87445531e-2           	 7.78269289e-2           	 3.40271269e-3           	 3.13942090e-1           	 1.92996759e-1           	
Data:	 2.98150000e2            	 1.97000000              	 2.82000000e-1           	 1.00000000e2            	 5.82782341e-2           	 12.4800294              	 1.13599232e-3           	 1.96886401              	 2.81998183e-1           	 1.81702041e-6           	 1.51014595              	 1.51139315e-1           	 1.00446449e-1           	 1.13717208e-1           	 4.97189071e-3           	 4.58718060e-1           	 2.81998183e-1           	
Data:	 2.98150000e2            	 1.66000000              	 3.08000000e-1           	 1.04000000e2            	 6.72771795e-2           	 12.4800294              	 1.31140485e-3           	 1.65868860              	 3.07997902e-1           	 2.09759287e-6           	 1.15767756              	 1.65074085e-1           	 1.09707428e-1           	 1.24201727e-1           	 5.43028999e-3           	 5.01011031e-1           	 3.07997902e-1           	
Data:	 2.98150000e2            	 9.05000000e-1           	 2.02000000e-1           	 81.3000000              	 6.05346739e-2           	 12.4800294              	 1.17997612e-3           	 9.03820024e-1           	 2.01998113e-1           	 1.88737253e-6           	 5.75235700e-1           	 1.08262600e-1           	 7.19507935e-2           	 8.14567706e-2           	 3.56141494e-3           	 3.28584324e-1           	 2.01998113e-1           	
Data:	 2.98150000e2            	 1.21000000              	 2.95000000e-1           	 84.3000000              	 5.59527051e-2           	 12.4800294              	 1.09066179e-3           	 1.20890934              	 2.94998255e-1           	 1.74451421e-6           	 7.29044447e-1           	 1.58106814e-1           	 1.05077014e-1           	 1.18959553e-1           	 5.20109411e-3           	 4.79864891e-1           	 2.94998255e-1           	
Data:	 2.98150000e2            	 7.17000000e-1           	 1.49000000e-1           	 1.36000000e2            	 1.19862994e-1           	 12.4800294              	 2.33643730e-3           	 7.14663563e-1           	 1.48996263e-1           	 3.73713291e-6           	 4.72295772e-1           	 7.98558093e-2           	 5.30717798e-2           	 6.00835040e-2           	 2.62694294e-3           	 2.42367791e-1           	 1.48996263e-1           	
Data:	 2.98150000e2            	 7.45000000e-1           	 2.88000000e-1           	 95.0000000              	 7.51912359e-2           	 12.4800294              	 1.46567012e-3           	 7.43534330e-1           	 2.87997656e-1           	 2.34434026e-6           	 2.75057106e-1           	 1.54354783e-1           	 1.02583433e-1           	 1.16136526e-1           	 5.07766701e-3           	 4.68477224e-1           	 2.87997656e-1           	
Data:	 2.98150000e2            	 6.59000000e-1           	 2.51000000e-1           	 71.9000000              	 5.44512167e-2           	 12.4800294              	 1.06139393e-3           	 6.57938606e-1           	 2.50998302e-1           	 1.69770025e-6           	 2.49647130e-1           	 1.34524666e-1           	 8.94044345e-2           	 1.01216347e-1           	 4.42533393e-3           	 4.08291476e-1           	 2.50998302e-1           	
Data:	 2.98150000e2            	 1.13000000              	 3.84000000e-1           	 1.40000000e2            	 1.11140324e-1           	 12.4800294              	 2.16641008e-3           	 1.12783359              	 3.83996535e-1           	 3.46517426e-6           	 5.03197844e-1           	 2.05806196e-1           	 1.36777790e-1           	 1.54848564e-1           	 6.77021669e-3           	 6.24635746e-1           	 3.83996535e-1           	
Data:	 2.98150000e2            	 4.57000000e-1           	 2.86000000e-1           	 1.38000000e2            	 1.23531042e-1           	 12.4432159              	 2.19316508e-3           	 4.54806835e-1           	 2.85995562e-1           	 4.43795483e-6           	 0.0                     	 1.37961545e-1           	 1.07416003e-1           	 1.20626944e-1           	 6.17861396e-3           	 4.54806835e-1           	 2.85995562e-1           	
Data:	 2.98150000e2            	 1.80000000e-1           	 3.11000000e-1           	 78.8000000              	 7.22289527e-2           	 7.77012974              	 2.10601427e-4           	 1.79789399e-1           	 2.69559083e-1           	 4.14409166e-2           	 0.0                     	 5.45540393e-11          	 1.18170545e-6           	 1.89181016e-4           	 2.69431775e-1           	 1.79789399e-1           	 2.69559083e-1           	
Data:	 2.98150000e2            	 1.25000000              	 3.62000000e-1           	 1.06000000e2            	 7.54440297e-2           	 12.4800294              	 1.47059772e-3           	 1.24852940              	 3.61997648e-1           	 2.35222196e-6           	 6.59678591e-1           	 1.94015706e-1           	 1.28941888e-1           	 1.45977400e-1           	 6.38235582e-3           	 5.88850811e-1           	 3.61997648e-1           	
Data:	 2.98150000e2            	 8.91000000e-1           	 2.31000000e-1           	 89.9000000              	 6.87416596e-2           	 12.4800294              	 1.33995133e-3           	 8.89660049e-1           	 2.30997857e-1           	 2.14325298e-6           	 5.13902703e-1           	 1.23805258e-1           	 8.22803683e-2           	 9.31510656e-2           	 4.07270744e-3           	 3.75757346e-1           	 2.30997857e-1           	
Data:	 2.98150000e2            	 1.74000000              	 1.19000000e-1           	 87.8000000              	 5.38777165e-2           	 12.4800294              	 1.05021494e-3           	 1.73894979              	 1.18998320e-1           	 1.67981944e-6           	 1.54537876              	 6.37781578e-2           	 4.23866513e-2           	 4.79866804e-2           	 2.09805126e-3           	 1.93571029e-1           	 1.18998320e-1           	
Data:	 2.98150000e2            	 4.47000000e-1           	 1.76000000e-1           	 1.32000000e2            	 1.20111946e-1           	 12.4800294              	 2.34129002e-3           	 4.44658710e-1           	 1.75996255e-1           	 3.74489484e-6           	 1.58370834e-1           	 9.43266839e-2           	 6.26890521e-2           	 7.09713888e-2           	 3.10297796e-3           	 2.86287876e-1           	 1.75996255e-1           	
Data:	 2.98150000e2            	 9.77000000e-1           	 3.24000000e-1           	 1.33000000e2            	 1.08239207e-1           	 12.4800294              	 2.10985987e-3           	 9.74890140e-1           	 3.23996625e-1           	 3.37472217e-6           	 4.47854463e-1           	 1.73648736e-1           	 1.15406100e-1           	 1.30653294e-1           	 5.71236238e-3           	 5.27035677e-1           	 3.23996625e-1           	
