Output_every: 10
// The column headers in this file can be edited and determine the output for the next run.
Var: 	 time_years              	 integrity               	
Data:	 3.11415525              	 1.00000000              	
Data:	 3.11472603              	 1.00000000              	
Data:	 3.11529680              	 1.00000000              	
Data:	 3.11586758              	 1.00000000              	
Data:	 3.11643836              	 1.00000000              	
Data:	 3.11700913              	 1.00000000              	
Data:	 3.11757991              	 1.00000000              	
Data:	 3.11815068              	 1.00000000              	
Data:	 3.11872146              	 1.00000000              	
Data:	 3.11929224              	 1.00000000              	
Data:	 3.11986301              	 1.00000000              	
Data:	 3.12043379              	 1.00000000              	
Data:	 3.12100457              	 1.00000000              	
Data:	 3.12157534              	 1.00000000              	
Data:	 3.12214612              	 1.00000000              	
Data:	 3.12271689              	 1.00000000              	
Data:	 3.12328767              	 1.00000000              	
Data:	 3.12385845              	 1.00000000              	
Data:	 3.12442922              	 1.00000000              	
Data:	 3.12500000              	 1.00000000              	
Data:	 3.12557078              	 1.00000000              	
Data:	 3.12614155              	 1.00000000              	
Data:	 3.12671233              	 1.00000000              	
Data:	 3.12728311              	 1.00000000              	
Data:	 3.12785388              	 1.00000000              	
Data:	 3.12842466              	 1.00000000              	
Data:	 3.12899543              	 1.00000000              	
Data:	 3.12956621              	 1.00000000              	
Data:	 3.13013699              	 1.00000000              	
Data:	 3.13070776              	 1.00000000              	
Data:	 3.13127854              	 1.00000000              	
Data:	 3.13184932              	 1.00000000              	
Data:	 3.13242009              	 1.00000000              	
Data:	 3.13299087              	 1.00000000              	
Data:	 3.13356164              	 1.00000000              	
Data:	 3.13413242              	 1.00000000              	
Data:	 3.13470320              	 1.00000000              	
Data:	 3.13527397              	 1.00000000              	
Data:	 3.13584475              	 1.00000000              	
Data:	 3.13641553              	 1.00000000              	
Data:	 3.13698630              	 1.00000000              	
Data:	 3.13755708              	 1.00000000              	
Data:	 3.13812785              	 1.00000000              	
Data:	 3.13869863              	 1.00000000              	
Data:	 3.13926941              	 1.00000000              	
Data:	 3.13984018              	 1.00000000              	
Data:	 3.14041096              	 1.00000000              	
Data:	 3.14098174              	 1.00000000              	
Data:	 3.14155251              	 1.00000000              	
Data:	 3.14212329              	 1.00000000              	
Data:	 3.14269406              	 1.00000000              	
Data:	 3.14326484              	 1.00000000              	
Data:	 3.14383562              	 1.00000000              	
Data:	 3.14440639              	 1.00000000              	
Data:	 3.14497717              	 1.00000000              	
Data:	 3.14554795              	 1.00000000              	
Data:	 3.14611872              	 1.00000000              	
Data:	 3.14668950              	 1.00000000              	
Data:	 3.14726027              	 1.00000000              	
Data:	 3.14783105              	 1.00000000              	
Data:	 3.14840183              	 1.00000000              	
Data:	 3.14897260              	 1.00000000              	
Data:	 3.14954338              	 1.00000000              	
Data:	 3.15011416              	 1.00000000              	
Data:	 3.15068493              	 1.00000000              	
Data:	 3.15125571              	 1.00000000              	
Data:	 3.15182648              	 1.00000000              	
Data:	 3.15239726              	 1.00000000              	
Data:	 3.15296804              	 1.00000000              	
Data:	 3.15353881              	 1.00000000              	
Data:	 3.15410959              	 1.00000000              	
Data:	 3.15468037              	 1.00000000              	
Data:	 3.15525114              	 1.00000000              	
Data:	 3.15582192              	 1.00000000              	
Data:	 3.15639269              	 1.00000000              	
Data:	 3.15696347              	 1.00000000              	
Data:	 3.15753425              	 1.00000000              	
Data:	 3.15810502              	 1.00000000              	
Data:	 3.15867580              	 1.00000000              	
Data:	 3.15924658              	 1.00000000              	
Data:	 3.15981735              	 1.00000000              	
Data:	 3.16038813              	 1.00000000              	
Data:	 3.16095890              	 1.00000000              	
Data:	 3.16152968              	 1.00000000              	
Data:	 3.16210046              	 1.00000000              	
Data:	 3.16267123              	 1.00000000              	
Data:	 3.16324201              	 1.00000000              	
Data:	 3.16381279              	 1.00000000              	
Data:	 3.16438356              	 1.00000000              	
Data:	 3.16495434              	 1.00000000              	
Data:	 3.16552511              	 1.00000000              	
Data:	 3.16609589              	 1.00000000              	
Data:	 3.16666667              	 1.00000000              	
Data:	 3.16723744              	 1.00000000              	
Data:	 3.16780822              	 1.00000000              	
Data:	 3.16837900              	 1.00000000              	
Data:	 3.16894977              	 1.00000000              	
Data:	 3.16952055              	 1.00000000              	
Data:	 3.17009132              	 1.00000000              	
Data:	 3.17066210              	 1.00000000              	
Data:	 3.17123288              	 1.00000000              	
Data:	 3.17180365              	 1.00000000              	
Data:	 3.17237443              	 1.00000000              	
Data:	 3.17294521              	 1.00000000              	
Data:	 3.17351598              	 1.00000000              	
Data:	 3.17408676              	 1.00000000              	
Data:	 3.17465753              	 1.00000000              	
Data:	 3.17522831              	 1.00000000              	
Data:	 3.17579909              	 1.00000000              	
Data:	 3.17636986              	 1.00000000              	
Data:	 3.17694064              	 1.00000000              	
Data:	 3.17751142              	 1.00000000              	
Data:	 3.17808219              	 1.00000000              	
Data:	 3.17865297              	 1.00000000              	
Data:	 3.17922374              	 1.00000000              	
Data:	 3.17979452              	 1.00000000              	
Data:	 3.18036530              	 1.00000000              	
Data:	 3.18093607              	 1.00000000              	
Data:	 3.18150685              	 1.00000000              	
Data:	 3.18207763              	 1.00000000              	
Data:	 3.18264840              	 1.00000000              	
Data:	 3.18321918              	 1.00000000              	
Data:	 3.18378995              	 1.00000000              	
Data:	 3.18436073              	 1.00000000              	
Data:	 3.18493151              	 1.00000000              	
Data:	 3.18550228              	 1.00000000              	
Data:	 3.18607306              	 1.00000000              	
Data:	 3.18664384              	 1.00000000              	
Data:	 3.18721461              	 1.00000000              	
Data:	 3.18778539              	 1.00000000              	
Data:	 3.18835616              	 1.00000000              	
Data:	 3.18892694              	 1.00000000              	
Data:	 3.18949772              	 1.00000000              	
Data:	 3.19006849              	 1.00000000              	
Data:	 3.19063927              	 1.00000000              	
Data:	 3.19121005              	 1.00000000              	
Data:	 3.19178082              	 1.00000000              	
Data:	 3.19235160              	 1.00000000              	
Data:	 3.19292237              	 1.00000000              	
Data:	 3.19349315              	 1.00000000              	
Data:	 3.19406393              	 1.00000000              	
Data:	 3.19463470              	 1.00000000              	
Data:	 3.19520548              	 1.00000000              	
Data:	 3.19577626              	 1.00000000              	
Data:	 3.19634703              	 1.00000000              	
Data:	 3.19691781              	 1.00000000              	
Data:	 3.19748858              	 1.00000000              	
Data:	 3.19805936              	 1.00000000              	
Data:	 3.19863014              	 1.00000000              	
Data:	 3.19920091              	 1.00000000              	
Data:	 3.19977169              	 1.00000000              	
Data:	 3.20034247              	 1.00000000              	
Data:	 3.20091324              	 1.00000000              	
Data:	 3.20148402              	 1.00000000              	
Data:	 3.20205479              	 1.00000000              	
Data:	 3.20262557              	 1.00000000              	
Data:	 3.20319635              	 1.00000000              	
Data:	 3.20376712              	 1.00000000              	
Data:	 3.20433790              	 1.00000000              	
Data:	 3.20490868              	 1.00000000              	
Data:	 3.20547945              	 1.00000000              	
Data:	 3.20605023              	 1.00000000              	
Data:	 3.20662100              	 1.00000000              	
Data:	 3.20719178              	 1.00000000              	
Data:	 3.20776256              	 1.00000000              	
Data:	 3.20833333              	 1.00000000              	
Data:	 3.20890411              	 1.00000000              	
Data:	 3.20947489              	 1.00000000              	
Data:	 3.21004566              	 1.00000000              	
Data:	 3.21061644              	 1.00000000              	
Data:	 3.21118721              	 1.00000000              	
Data:	 3.21175799              	 1.00000000              	
Data:	 3.21232877              	 1.00000000              	
Data:	 3.21289954              	 1.00000000              	
Data:	 3.21347032              	 1.00000000              	
Data:	 3.21404110              	 1.00000000              	
Data:	 3.21461187              	 1.00000000              	
Data:	 3.21518265              	 1.00000000              	
Data:	 3.21575342              	 1.00000000              	
Data:	 3.21632420              	 1.00000000              	
Data:	 3.21689498              	 1.00000000              	
Data:	 3.21746575              	 1.00000000              	
Data:	 3.21803653              	 1.00000000              	
Data:	 3.21860731              	 1.00000000              	
Data:	 3.21917808              	 1.00000000              	
Data:	 3.21974886              	 1.00000000              	
Data:	 3.22031963              	 1.00000000              	
Data:	 3.22089041              	 1.00000000              	
Data:	 3.22146119              	 1.00000000              	
Data:	 3.22203196              	 1.00000000              	
Data:	 3.22260274              	 1.00000000              	
Data:	 3.22317352              	 1.00000000              	
Data:	 3.22374429              	 1.00000000              	
Data:	 3.22431507              	 1.00000000              	
Data:	 3.22488584              	 1.00000000              	
Data:	 3.22545662              	 1.00000000              	
Data:	 3.22602740              	 1.00000000              	
Data:	 3.22659817              	 1.00000000              	
Data:	 3.22716895              	 1.00000000              	
Data:	 3.22773973              	 1.00000000              	
Data:	 3.22831050              	 1.00000000              	
Data:	 3.22888128              	 1.00000000              	
Data:	 3.22945205              	 1.00000000              	
Data:	 3.23002283              	 1.00000000              	
Data:	 3.23059361              	 1.00000000              	
Data:	 3.23116438              	 1.00000000              	
Data:	 3.23173516              	 1.00000000              	
Data:	 3.23230594              	 1.00000000              	
Data:	 3.23287671              	 1.00000000              	
Data:	 3.23344749              	 1.00000000              	
Data:	 3.23401826              	 1.00000000              	
Data:	 3.23458904              	 1.00000000              	
Data:	 3.23515982              	 1.00000000              	
Data:	 3.23573059              	 1.00000000              	
Data:	 3.23630137              	 1.00000000              	
Data:	 3.23687215              	 1.00000000              	
Data:	 3.23744292              	 1.00000000              	
Data:	 3.23801370              	 1.00000000              	
Data:	 3.23858447              	 9.99925515e-1           	
Data:	 3.23915525              	 9.99846351e-1           	
Data:	 3.23972603              	 9.99767199e-1           	
Data:	 3.24029680              	 9.99688059e-1           	
Data:	 3.24086758              	 9.99608931e-1           	
Data:	 3.24143836              	 9.99529814e-1           	
Data:	 3.24200913              	 9.99450709e-1           	
Data:	 3.24257991              	 9.99371617e-1           	
Data:	 3.24315068              	 9.99292536e-1           	
Data:	 3.24372146              	 9.99213468e-1           	
Data:	 3.24429224              	 9.99134412e-1           	
Data:	 3.24486301              	 9.99055368e-1           	
Data:	 3.24543379              	 9.98976336e-1           	
Data:	 3.24600457              	 9.98897317e-1           	
Data:	 3.24657534              	 9.98818311e-1           	
Data:	 3.24714612              	 9.98739317e-1           	
Data:	 3.24771689              	 9.98660335e-1           	
Data:	 3.24828767              	 9.98581366e-1           	
Data:	 3.24885845              	 9.98502410e-1           	
Data:	 3.24942922              	 9.98423467e-1           	
Data:	 3.25000000              	 9.98344537e-1           	
Data:	 3.25057078              	 9.98265620e-1           	
Data:	 3.25114155              	 9.98186716e-1           	
Data:	 3.25171233              	 9.98107825e-1           	
Data:	 3.25228311              	 9.98028947e-1           	
Data:	 3.25285388              	 9.97950083e-1           	
Data:	 3.25342466              	 9.97871232e-1           	
Data:	 3.25399543              	 9.97792395e-1           	
Data:	 3.25456621              	 9.97713570e-1           	
Data:	 3.25513699              	 9.97634760e-1           	
Data:	 3.25570776              	 9.97555963e-1           	
Data:	 3.25627854              	 9.97477180e-1           	
Data:	 3.25684932              	 9.97398410e-1           	
Data:	 3.25742009              	 9.97319655e-1           	
Data:	 3.25799087              	 9.97240913e-1           	
Data:	 3.25856164              	 9.97162185e-1           	
Data:	 3.25913242              	 9.97083471e-1           	
Data:	 3.25970320              	 9.97004771e-1           	
Data:	 3.26027397              	 9.96926085e-1           	
Data:	 3.26084475              	 9.96847413e-1           	
Data:	 3.26141553              	 9.96768756e-1           	
Data:	 3.26198630              	 9.96690112e-1           	
Data:	 3.26255708              	 9.96611484e-1           	
Data:	 3.26312785              	 9.96532869e-1           	
Data:	 3.26369863              	 9.96454269e-1           	
Data:	 3.26426941              	 9.96375684e-1           	
Data:	 3.26484018              	 9.96297113e-1           	
Data:	 3.26541096              	 9.96218557e-1           	
Data:	 3.26598174              	 9.96140016e-1           	
Data:	 3.26655251              	 9.96061489e-1           	
Data:	 3.26712329              	 9.95982977e-1           	
Data:	 3.26769406              	 9.95904480e-1           	
Data:	 3.26826484              	 9.95825998e-1           	
Data:	 3.26883562              	 9.95747531e-1           	
Data:	 3.26940639              	 9.95669079e-1           	
Data:	 3.26997717              	 9.95590642e-1           	
Data:	 3.27054795              	 9.95512220e-1           	
Data:	 3.27111872              	 9.95433814e-1           	
Data:	 3.27168950              	 9.95355422e-1           	
Data:	 3.27226027              	 9.95277046e-1           	
Data:	 3.27283105              	 9.95198686e-1           	
Data:	 3.27340183              	 9.95120340e-1           	
Data:	 3.27397260              	 9.95042011e-1           	
Data:	 3.27454338              	 9.94963696e-1           	
Data:	 3.27511416              	 9.94885397e-1           	
Data:	 3.27568493              	 9.94807114e-1           	
Data:	 3.27625571              	 9.94728847e-1           	
Data:	 3.27682648              	 9.94650595e-1           	
Data:	 3.27739726              	 9.94572359e-1           	
Data:	 3.27796804              	 9.94494139e-1           	
Data:	 3.27853881              	 9.94415934e-1           	
Data:	 3.27910959              	 9.94337746e-1           	
Data:	 3.27968037              	 9.94259573e-1           	
Data:	 3.28025114              	 9.94181417e-1           	
Data:	 3.28082192              	 9.94103276e-1           	
Data:	 3.28139269              	 9.94025152e-1           	
Data:	 3.28196347              	 9.93947044e-1           	
Data:	 3.28253425              	 9.93868951e-1           	
Data:	 3.28310502              	 9.93790875e-1           	
Data:	 3.28367580              	 9.93712816e-1           	
Data:	 3.28424658              	 9.93634772e-1           	
Data:	 3.28481735              	 9.93556745e-1           	
Data:	 3.28538813              	 9.93478735e-1           	
Data:	 3.28595890              	 9.93400740e-1           	
Data:	 3.28652968              	 9.93322763e-1           	
Data:	 3.28710046              	 9.93244801e-1           	
Data:	 3.28767123              	 9.93166856e-1           	
Data:	 3.28824201              	 9.93088928e-1           	
Data:	 3.28881279              	 9.93011017e-1           	
Data:	 3.28938356              	 9.92933122e-1           	
Data:	 3.28995434              	 9.92855244e-1           	
Data:	 3.29052511              	 9.92777382e-1           	
Data:	 3.29109589              	 9.92699537e-1           	
Data:	 3.29166667              	 9.92621710e-1           	
Data:	 3.29223744              	 9.92543899e-1           	
Data:	 3.29280822              	 9.92466105e-1           	
Data:	 3.29337900              	 9.92388328e-1           	
Data:	 3.29394977              	 9.92310567e-1           	
Data:	 3.29452055              	 9.92232824e-1           	
Data:	 3.29509132              	 9.92155098e-1           	
Data:	 3.29566210              	 9.92077389e-1           	
Data:	 3.29623288              	 9.91999697e-1           	
Data:	 3.29680365              	 9.91922022e-1           	
Data:	 3.29737443              	 9.91844364e-1           	
Data:	 3.29794521              	 9.91766723e-1           	
Data:	 3.29851598              	 9.91689100e-1           	
Data:	 3.29908676              	 9.91611493e-1           	
Data:	 3.29965753              	 9.91533904e-1           	
Data:	 3.30022831              	 9.91456333e-1           	
Data:	 3.30079909              	 9.91378779e-1           	
Data:	 3.30136986              	 9.91301242e-1           	
Data:	 3.30194064              	 9.91223722e-1           	
Data:	 3.30251142              	 9.91146220e-1           	
Data:	 3.30308219              	 9.91068736e-1           	
Data:	 3.30365297              	 9.90991269e-1           	
Data:	 3.30422374              	 9.90913819e-1           	
Data:	 3.30479452              	 9.90836387e-1           	
Data:	 3.30536530              	 9.90758973e-1           	
Data:	 3.30593607              	 9.90681576e-1           	
Data:	 3.30650685              	 9.90604196e-1           	
Data:	 3.30707763              	 9.90526835e-1           	
Data:	 3.30764840              	 9.90449491e-1           	
Data:	 3.30821918              	 9.90372164e-1           	
Data:	 3.30878995              	 9.90294856e-1           	
Data:	 3.30936073              	 9.90217565e-1           	
Data:	 3.30993151              	 9.90140292e-1           	
Data:	 3.31050228              	 9.90063036e-1           	
Data:	 3.31107306              	 9.89985799e-1           	
Data:	 3.31164384              	 9.89908579e-1           	
Data:	 3.31221461              	 9.89831377e-1           	
Data:	 3.31278539              	 9.89754193e-1           	
Data:	 3.31335616              	 9.89677027e-1           	
Data:	 3.31392694              	 9.89599879e-1           	
Data:	 3.31449772              	 9.89522748e-1           	
Data:	 3.31506849              	 9.89445636e-1           	
Data:	 3.31563927              	 9.89368541e-1           	
Data:	 3.31621005              	 9.89291465e-1           	
Data:	 3.31678082              	 9.89214406e-1           	
Data:	 3.31735160              	 9.89137366e-1           	
Data:	 3.31792237              	 9.89060343e-1           	
Data:	 3.31849315              	 9.88983339e-1           	
Data:	 3.31906393              	 9.88906352e-1           	
Data:	 3.31963470              	 9.88829384e-1           	
Data:	 3.32020548              	 9.88752434e-1           	
Data:	 3.32077626              	 9.88675502e-1           	
Data:	 3.32134703              	 9.88598588e-1           	
Data:	 3.32191781              	 9.88521692e-1           	
Data:	 3.32248858              	 9.88444814e-1           	
Data:	 3.32305936              	 9.88367955e-1           	
Data:	 3.32363014              	 9.88291113e-1           	
Data:	 3.32420091              	 9.88214290e-1           	
Data:	 3.32477169              	 9.88137485e-1           	
Data:	 3.32534247              	 9.88060698e-1           	
Data:	 3.32591324              	 9.87983929e-1           	
Data:	 3.32648402              	 9.87907179e-1           	
Data:	 3.32705479              	 9.87830447e-1           	
Data:	 3.32762557              	 9.87753733e-1           	
Data:	 3.32819635              	 9.87677037e-1           	
Data:	 3.32876712              	 9.87600360e-1           	
Data:	 3.32933790              	 9.87523700e-1           	
Data:	 3.32990868              	 9.87447059e-1           	
Data:	 3.33047945              	 9.87370437e-1           	
Data:	 3.33105023              	 9.87293832e-1           	
Data:	 3.33162100              	 9.87217246e-1           	
Data:	 3.33219178              	 9.87140678e-1           	
Data:	 3.33276256              	 9.87064129e-1           	
Data:	 3.33333333              	 9.86987597e-1           	
Data:	 3.33390411              	 9.86911084e-1           	
Data:	 3.33447489              	 9.86834590e-1           	
Data:	 3.33504566              	 9.86758113e-1           	
Data:	 3.33561644              	 9.86681655e-1           	
Data:	 3.33618721              	 9.86605216e-1           	
Data:	 3.33675799              	 9.86528794e-1           	
Data:	 3.33732877              	 9.86452391e-1           	
Data:	 3.33789954              	 9.86376006e-1           	
Data:	 3.33847032              	 9.86299640e-1           	
Data:	 3.33904110              	 9.86223292e-1           	
Data:	 3.33961187              	 9.86146962e-1           	
Data:	 3.34018265              	 9.86070650e-1           	
Data:	 3.34075342              	 9.85994357e-1           	
Data:	 3.34132420              	 9.85918083e-1           	
Data:	 3.34189498              	 9.85841826e-1           	
Data:	 3.34246575              	 9.85765588e-1           	
Data:	 3.34303653              	 9.85689369e-1           	
Data:	 3.34360731              	 9.85613167e-1           	
Data:	 3.34417808              	 9.85536984e-1           	
Data:	 3.34474886              	 9.85460819e-1           	
Data:	 3.34531963              	 9.85384673e-1           	
Data:	 3.34589041              	 9.85308544e-1           	
Data:	 3.34646119              	 9.85232434e-1           	
Data:	 3.34703196              	 9.85156343e-1           	
Data:	 3.34760274              	 9.85080269e-1           	
Data:	 3.34817352              	 9.85004214e-1           	
Data:	 3.34874429              	 9.84928177e-1           	
Data:	 3.34931507              	 9.84852159e-1           	
Data:	 3.34988584              	 9.84776159e-1           	
Data:	 3.35045662              	 9.84700177e-1           	
Data:	 3.35102740              	 9.84624213e-1           	
Data:	 3.35159817              	 9.84548268e-1           	
Data:	 3.35216895              	 9.84472340e-1           	
Data:	 3.35273973              	 9.84396431e-1           	
Data:	 3.35331050              	 9.84320541e-1           	
Data:	 3.35388128              	 9.84244668e-1           	
Data:	 3.35445205              	 9.84168814e-1           	
Data:	 3.35502283              	 9.84092977e-1           	
Data:	 3.35559361              	 9.84017159e-1           	
Data:	 3.35616438              	 9.83941359e-1           	
Data:	 3.35673516              	 9.83865577e-1           	
Data:	 3.35730594              	 9.83789814e-1           	
Data:	 3.35787671              	 9.83714068e-1           	
Data:	 3.35844749              	 9.83638341e-1           	
Data:	 3.35901826              	 9.83562631e-1           	
Data:	 3.35958904              	 9.83486940e-1           	
Data:	 3.36015982              	 9.83411267e-1           	
Data:	 3.36073059              	 9.83335612e-1           	
Data:	 3.36130137              	 9.83259975e-1           	
Data:	 3.36187215              	 9.83184356e-1           	
Data:	 3.36244292              	 9.83108755e-1           	
Data:	 3.36301370              	 9.83033172e-1           	
Data:	 3.36358447              	 9.82957607e-1           	
Data:	 3.36415525              	 9.82882060e-1           	
Data:	 3.36472603              	 9.82806531e-1           	
Data:	 3.36529680              	 9.82731020e-1           	
Data:	 3.36586758              	 9.82655527e-1           	
Data:	 3.36643836              	 9.82580052e-1           	
Data:	 3.36700913              	 9.82504595e-1           	
Data:	 3.36757991              	 9.82429155e-1           	
Data:	 3.36815068              	 9.82353734e-1           	
Data:	 3.36872146              	 9.82278330e-1           	
Data:	 3.36929224              	 9.82202944e-1           	
Data:	 3.36986301              	 9.82127576e-1           	
Data:	 3.37043379              	 9.82052226e-1           	
Data:	 3.37100457              	 9.81976893e-1           	
Data:	 3.37157534              	 9.81901578e-1           	
Data:	 3.37214612              	 9.81826281e-1           	
Data:	 3.37271689              	 9.81751001e-1           	
Data:	 3.37328767              	 9.81675740e-1           	
Data:	 3.37385845              	 9.81600496e-1           	
Data:	 3.37442922              	 9.81525269e-1           	
Data:	 3.37500000              	 9.81450061e-1           	
Data:	 3.37557078              	 9.81374869e-1           	
Data:	 3.37614155              	 9.81299696e-1           	
Data:	 3.37671233              	 9.81224540e-1           	
Data:	 3.37728311              	 9.81149401e-1           	
Data:	 3.37785388              	 9.81074280e-1           	
Data:	 3.37842466              	 9.80999176e-1           	
Data:	 3.37899543              	 9.80924090e-1           	
Data:	 3.37956621              	 9.80849021e-1           	
Data:	 3.38013699              	 9.80773969e-1           	
Data:	 3.38070776              	 9.80698935e-1           	
Data:	 3.38127854              	 9.80623918e-1           	
Data:	 3.38184932              	 9.80548919e-1           	
Data:	 3.38242009              	 9.80473936e-1           	
Data:	 3.38299087              	 9.80398971e-1           	
Data:	 3.38356164              	 9.80324024e-1           	
Data:	 3.38413242              	 9.80249093e-1           	
Data:	 3.38470320              	 9.80174180e-1           	
Data:	 3.38527397              	 9.80099283e-1           	
Data:	 3.38584475              	 9.80024404e-1           	
Data:	 3.38641553              	 9.79949542e-1           	
Data:	 3.38698630              	 9.79874697e-1           	
Data:	 3.38755708              	 9.79799869e-1           	
Data:	 3.38812785              	 9.79725058e-1           	
Data:	 3.38869863              	 9.79650264e-1           	
Data:	 3.38926941              	 9.79575487e-1           	
Data:	 3.38984018              	 9.79500727e-1           	
Data:	 3.39041096              	 9.79425983e-1           	
Data:	 3.39098174              	 9.79351257e-1           	
Data:	 3.39155251              	 9.79276547e-1           	
Data:	 3.39212329              	 9.79201854e-1           	
Data:	 3.39269406              	 9.79127178e-1           	
Data:	 3.39326484              	 9.79052518e-1           	
Data:	 3.39383562              	 9.78977875e-1           	
Data:	 3.39440639              	 9.78903249e-1           	
Data:	 3.39497717              	 9.78828639e-1           	
Data:	 3.39554795              	 9.78754046e-1           	
Data:	 3.39611872              	 9.78679470e-1           	
Data:	 3.39668950              	 9.78604910e-1           	
Data:	 3.39726027              	 9.78530366e-1           	
Data:	 3.39783105              	 9.78455839e-1           	
Data:	 3.39840183              	 9.78381329e-1           	
Data:	 3.39897260              	 9.78306835e-1           	
Data:	 3.39954338              	 9.78232357e-1           	
Data:	 3.40011416              	 9.78157895e-1           	
Data:	 3.40068493              	 9.78083450e-1           	
Data:	 3.40125571              	 9.78009021e-1           	
Data:	 3.40182648              	 9.77934608e-1           	
Data:	 3.40239726              	 9.77860211e-1           	
Data:	 3.40296804              	 9.77785830e-1           	
Data:	 3.40353881              	 9.77711466e-1           	
Data:	 3.40410959              	 9.77637117e-1           	
Data:	 3.40468037              	 9.77562784e-1           	
Data:	 3.40525114              	 9.77488468e-1           	
Data:	 3.40582192              	 9.77414167e-1           	
Data:	 3.40639269              	 9.77339882e-1           	
Data:	 3.40696347              	 9.77265613e-1           	
Data:	 3.40753425              	 9.77191359e-1           	
Data:	 3.40810502              	 9.77117122e-1           	
Data:	 3.40867580              	 9.77042900e-1           	
Data:	 3.40924658              	 9.76968694e-1           	
Data:	 3.40981735              	 9.76894504e-1           	
Data:	 3.41038813              	 9.76820329e-1           	
Data:	 3.41095890              	 9.76746169e-1           	
Data:	 3.41152968              	 9.76672025e-1           	
Data:	 3.41210046              	 9.76597897e-1           	
Data:	 3.41267123              	 9.76523784e-1           	
Data:	 3.41324201              	 9.76449686e-1           	
Data:	 3.41381279              	 9.76375604e-1           	
Data:	 3.41438356              	 9.76301537e-1           	
Data:	 3.41495434              	 9.76227485e-1           	
Data:	 3.41552511              	 9.76153448e-1           	
Data:	 3.41609589              	 9.76079427e-1           	
Data:	 3.41666667              	 9.76005420e-1           	
Data:	 3.41723744              	 9.75931429e-1           	
Data:	 3.41780822              	 9.75857453e-1           	
Data:	 3.41837900              	 9.75783491e-1           	
Data:	 3.41894977              	 9.75709545e-1           	
Data:	 3.41952055              	 9.75635613e-1           	
Data:	 3.42009132              	 9.75561697e-1           	
Data:	 3.42066210              	 9.75487795e-1           	
Data:	 3.42123288              	 9.75413907e-1           	
Data:	 3.42180365              	 9.75340035e-1           	
Data:	 3.42237443              	 9.75266177e-1           	
Data:	 3.42294521              	 9.75192334e-1           	
Data:	 3.42351598              	 9.75118505e-1           	
Data:	 3.42408676              	 9.75044691e-1           	
Data:	 3.42465753              	 9.74970891e-1           	
Data:	 3.42522831              	 9.74897105e-1           	
Data:	 3.42579909              	 9.74823334e-1           	
Data:	 3.42636986              	 9.74749578e-1           	
Data:	 3.42694064              	 9.74675835e-1           	
Data:	 3.42751142              	 9.74602107e-1           	
Data:	 3.42808219              	 9.74528393e-1           	
Data:	 3.42865297              	 9.74454694e-1           	
Data:	 3.42922374              	 9.74381008e-1           	
Data:	 3.42979452              	 9.74307336e-1           	
Data:	 3.43036530              	 9.74233679e-1           	
Data:	 3.43093607              	 9.74160035e-1           	
Data:	 3.43150685              	 9.74086405e-1           	
Data:	 3.43207763              	 9.74012789e-1           	
Data:	 3.43264840              	 9.73939186e-1           	
Data:	 3.43321918              	 9.73865597e-1           	
Data:	 3.43378995              	 9.73792022e-1           	
Data:	 3.43436073              	 9.73718461e-1           	
Data:	 3.43493151              	 9.73644913e-1           	
Data:	 3.43550228              	 9.73571378e-1           	
Data:	 3.43607306              	 9.73497857e-1           	
Data:	 3.43664384              	 9.73424350e-1           	
Data:	 3.43721461              	 9.73350855e-1           	
Data:	 3.43778539              	 9.73277374e-1           	
Data:	 3.43835616              	 9.73203907e-1           	
Data:	 3.43892694              	 9.73130452e-1           	
Data:	 3.43949772              	 9.73057011e-1           	
Data:	 3.44006849              	 9.72983582e-1           	
Data:	 3.44063927              	 9.72910167e-1           	
Data:	 3.44121005              	 9.72836764e-1           	
Data:	 3.44178082              	 9.72763375e-1           	
Data:	 3.44235160              	 9.72689998e-1           	
Data:	 3.44292237              	 9.72616634e-1           	
Data:	 3.44349315              	 9.72543283e-1           	
Data:	 3.44406393              	 9.72469944e-1           	
Data:	 3.44463470              	 9.72396619e-1           	
Data:	 3.44520548              	 9.72323305e-1           	
Data:	 3.44577626              	 9.72250004e-1           	
Data:	 3.44634703              	 9.72176716e-1           	
Data:	 3.44691781              	 9.72103440e-1           	
Data:	 3.44748858              	 9.72030176e-1           	
Data:	 3.44805936              	 9.71956925e-1           	
Data:	 3.44863014              	 9.71883686e-1           	
Data:	 3.44920091              	 9.71810459e-1           	
Data:	 3.44977169              	 9.71737245e-1           	
Data:	 3.45034247              	 9.71664042e-1           	
Data:	 3.45091324              	 9.71590851e-1           	
Data:	 3.45148402              	 9.71517672e-1           	
Data:	 3.45205479              	 9.71444505e-1           	
Data:	 3.45262557              	 9.71371350e-1           	
Data:	 3.45319635              	 9.71298207e-1           	
Data:	 3.45376712              	 9.71225075e-1           	
Data:	 3.45433790              	 9.71151955e-1           	
Data:	 3.45490868              	 9.71078846e-1           	
Data:	 3.45547945              	 9.71005749e-1           	
Data:	 3.45605023              	 9.70932664e-1           	
Data:	 3.45662100              	 9.70859590e-1           	
Data:	 3.45719178              	 9.70786527e-1           	
Data:	 3.45776256              	 9.70713475e-1           	
Data:	 3.45833333              	 9.70640435e-1           	
Data:	 3.45890411              	 9.70567406e-1           	
Data:	 3.45947489              	 9.70494388e-1           	
Data:	 3.46004566              	 9.70421381e-1           	
Data:	 3.46061644              	 9.70348385e-1           	
